property_type,tenure,built_year,num_beds,num_baths,size_sqft,lat,lng,price
0,0,1992.0,3.0,2.0,1140,1.37802295,103.7506889837553,501900.0
2,0,2024.0,3.0,2.0,797,1.3533168,103.7896255,1890000.0
1,2,2005.0,5.0,7.0,5324,1.3544038,103.8653864,5985000.0
2,0,2024.0,4.0,4.0,1808,1.29841635,103.85717773862802,4748400.0
0,0,1988.0,3.0,2.0,1001,1.44761315,103.83352025714105,596400.0
2,0,2023.0,1.0,1.0,603,1.36679605,103.8865753660334,1047900.0
2,0,2018.0,2.0,2.0,678,1.2903365999999998,103.8189535981038,1522500.0
0,0,2004.0,3.0,2.0,1302,1.43587915,103.79909022298472,629000.0
2,0,2026.0,2.0,1.0,710,1.3707978,103.9469571,1509900.0
2,0,2010.0,5.0,4.0,7000,1.2481118,103.8406065,26250000.0
1,0,2016.0,4.0,3.0,1249,1.3321733999999998,103.72419457835264,1575000.0
0,0,1985.0,4.0,2.0,1302,1.3544146,103.932649473943,672000.0
0,0,1975.0,2.0,1.0,700,1.30445745,103.9096255221592,441000.0
0,0,1996.0,3.0,2.0,1205,1.30894975,103.88839554071107,722400.0
2,0,2011.0,3.0,2.0,2164,1.23962095,103.83771301051394,5040000.0
2,2,2025.0,3.0,2.0,936,1.310429,103.80282102340084,2545200.0
0,0,1995.0,3.0,1.0,1000,1.2827175,103.8304086,1050000.0
2,0,2026.0,3.0,3.0,1259,1.3707978,103.9469571,2264800.0
0,0,1992.0,3.0,2.0,990,1.364147,103.89374123331366,682500.0
1,0,1998.0,5.0,4.0,1432,1.3603218,103.7304824,1803900.0
2,2,1990.0,6.0,5.0,6500,1.3197144,103.8299065,17724000.0
0,0,1992.0,3.0,2.0,1001,1.37678035,103.90156026233976,584800.0
0,0,1992.0,4.0,2.0,1517,1.38021145,103.7373900388055,829500.0
0,0,1992.0,3.0,2.0,969,1.4110086,103.9003954,577500.0
0,0,2004.0,3.0,2.0,1040,1.4428927,103.7748706,417900.0
0,0,1985.0,4.0,2.0,1582,1.3636848,103.95208679204106,997500.0
1,0,2027.0,5.0,3.0,1593,1.4349279,103.8452818,2072700.0
1,0,2022.0,6.0,6.0,4865,1.36703,103.88996647282468,4221000.0
2,0,2022.0,1.0,1.0,420,1.3178829,103.90317670322858,997500.0
2,2,2025.0,2.0,1.0,570,1.310429,103.80282102340084,1722900.0
2,0,2024.0,2.0,1.0,614,1.3691925,103.869834,1239000.0
2,0,2024.0,4.0,3.0,1830,1.2810069,103.79025729826698,2708000.0
2,0,2026.0,1.0,1.0,484,1.3113226999999998,103.85247580094573,1110900.0
2,0,2017.0,1.0,1.0,484,1.319516,103.88097373944026,839000.0
1,2,2013.0,5.0,5.0,5390,1.3307918,103.7577266,6457500.0
2,2,1985.0,5.0,4.0,4200,1.32951085,103.76599463220242,13532400.0
2,0,2023.0,4.0,4.0,1604,1.3124025,103.84117158557598,3788400.0
1,0,2027.0,3.0,2.0,969,1.4349279,103.8452818,1202200.0
2,0,2023.0,4.0,4.0,1464,1.3171376,103.75970123067364,2929500.0
0,0,1988.0,3.0,2.0,1001,1.42031575,103.8449267991856,525000.0
0,0,1995.0,2.0,1.0,620,1.30801605,103.80089835,336000.0
2,2,2023.0,3.0,2.0,958,1.3123637,103.80327091227252,2648200.0
1,2,2007.0,6.0,7.0,7120,1.46136225,103.83614823161346,6594000.0
2,2,2024.0,4.0,4.0,1324,1.3307095,103.8683907,3570000.0
0,0,1988.0,3.0,2.0,1001,1.4165054,103.8436255,577500.0
2,0,2024.0,2.0,2.0,667,1.33869315,103.87174954613296,1281000.0
2,0,2021.0,2.0,1.0,603,1.3386555,103.86956677011077,1260000.0
2,0,2025.0,2.0,2.0,764,1.28617715,103.83955002171584,1773300.0
2,2,2022.0,3.0,2.0,915,1.3443339,103.8786904,2205000.0
2,0,2026.0,4.0,3.0,1528,1.3859375,103.8344656879244,2625000.0
0,0,1992.0,3.0,2.0,1216,1.3758814,103.74310967088373,712700.0
2,2,2016.0,1.0,1.0,409,1.3187729,103.82814527509038,1207500.0
2,0,2023.0,4.0,4.0,1528,1.3124025,103.84117158557598,3731700.0
2,2,2023.0,4.0,3.0,1496,1.3123637,103.80327091227252,4834200.0
2,2,2025.0,2.0,2.0,753,1.31730585,103.83260746060152,2700000.0
2,2,2025.0,4.0,6.0,2056,1.29410615,103.83673469533848,7387800.0
1,0,2017.0,3.0,2.0,915,1.445516,103.82705855838422,1312500.0
2,2,1979.0,5.0,6.0,7798,1.3292661,103.81093081688778,16674000.0
2,2,2023.0,2.0,1.0,614,1.3123637,103.80327091227252,1891000.0
0,0,1992.0,3.0,2.0,1108,1.3784956,103.7667077,564900.0
2,0,2023.0,4.0,3.0,2002,1.3027702,103.8694351,5613300.0
0,0,1978.0,3.0,2.0,1280,1.3048381,103.76805648661868,640500.0
1,2,1999.0,5.0,6.0,5435,1.3247753,103.9173427,6930000.0
2,0,2021.0,2.0,1.0,570,1.3386555,103.86956677011077,1396500.0
2,2,2025.0,3.0,2.0,936,1.310429,103.80282102340084,2877100.0
1,0,2013.0,2.0,2.0,829,1.3813785,103.89119243071497,1207500.0
0,0,1988.0,4.0,2.0,1410,1.4471482,103.817841,735000.0
2,0,2010.0,4.0,4.0,2853,1.30385875,103.83160708256116,9975000.0
2,0,2014.0,3.0,3.0,1216,1.3523019,103.88158307576512,1890000.0
0,0,1995.0,3.0,1.0,882,1.2891149,103.8035490095092,509200.0
2,1,2024.0,3.0,2.0,861,1.3306509,103.7670572,1769200.0
1,0,2014.0,4.0,4.0,3876,1.32850995,103.7892708419275,3990000.0
0,0,1985.0,3.0,2.0,796,1.3583236,103.9473135,472500.0
1,0,2027.0,3.0,2.0,1033,1.4349279,103.8452818,1309400.0
2,0,2023.0,3.0,3.0,1711,1.3027702,103.8694351,4523400.0
2,0,2026.0,5.0,7.0,3973,1.29142015,103.84426811480154,18690000.0
0,0,1992.0,3.0,2.0,904,1.35502525,103.87003775369509,514500.0
0,0,2004.0,3.0,2.0,1184,1.30693,103.86166019408154,1248300.0
2,0,2024.0,2.0,1.0,527,1.29773195,103.8559134735316,1632800.0
1,1,2009.0,4.0,3.0,4198,1.3182266,103.75383553458929,6826000.0
0,0,1985.0,2.0,2.0,807,1.35244245,103.95261286175057,451500.0
2,0,2000.0,4.0,3.0,1410,1.39522095,103.75104779526752,1417500.0
2,1,2010.0,3.0,2.0,1399,1.2940433,103.83955972394398,3613000.0
2,0,2025.0,2.0,2.0,764,1.28617715,103.83955002171584,1816500.0
0,0,2004.0,3.0,2.0,1087,1.4461163,103.7989883,525000.0
2,0,2013.0,2.0,2.0,689,1.27988075,103.84018289044032,1574000.0
2,2,1980.0,6.0,6.0,7000,1.3196642,103.92376598402689,11025000.0
2,2,2025.0,2.0,2.0,797,1.31730585,103.83260746060152,2205000.0
0,0,1998.0,4.0,2.0,1539,1.33834445,103.74445354916035,871500.0
0,0,1981.0,2.0,2.0,731,1.33745415,103.84249624883093,803200.0
2,0,2023.0,4.0,4.0,2002,1.3027702,103.8694351,7129500.0
2,2,2025.0,1.0,1.0,560,1.2937442,103.8466319,1681400.0
1,1,2010.0,3.0,2.0,1700,1.3602446499999998,103.86511076372146,4200000.0
0,0,1988.0,3.0,2.0,1216,1.4165054,103.8436255,719200.0
1,1,1978.0,5.0,6.0,5618,1.3186862,103.7451739,6699000.0
0,0,1992.0,2.0,2.0,1216,1.4082846999999998,103.89698744048916,871500.0
0,0,1995.0,2.0,2.0,764,1.30377905,103.80040152240436,540800.0
0,0,1992.0,3.0,2.0,1184,1.39304775,103.89701429086632,682500.0
2,2,2023.0,4.0,4.0,1270,1.3120762,103.8040548,3732800.0
2,2,2024.0,3.0,3.0,2207,1.30364895,103.82569707868404,10254300.0
2,2,2024.0,2.0,2.0,915,1.3393381,103.7638932,1732500.0
2,2,2025.0,4.0,6.0,2056,1.29410615,103.83673469533848,6905800.0
2,2,2024.0,3.0,3.0,1152,1.3260123,103.8500626,2737400.0
1,2,1985.0,4.0,3.0,3400,1.37197115,103.83452755527384,5775000.0
2,2,2022.0,4.0,4.0,1259,1.3443339,103.8786904,3049200.0
2,2,2025.0,3.0,2.0,936,1.310429,103.80282102340084,2520300.0
2,2,2022.0,2.0,2.0,775,1.31466445,103.83108413127206,2523200.0
2,0,2017.0,3.0,2.0,1163,69.4867678,20.1844341,2058000.0
2,0,2017.0,1.0,1.0,452,1.277361,103.84933771170438,1155000.0
0,0,1992.0,3.0,2.0,1206,1.4029299,103.89503915244502,840000.0
2,2,2022.0,3.0,2.0,926,1.31735885,103.83802909608715,2604000.0
0,0,1985.0,4.0,2.0,1550,1.3710624500000002,103.9592426,942900.0
2,0,2025.0,2.0,2.0,764,1.28617715,103.83955002171584,1888800.0
0,0,1996.0,2.0,1.0,603,1.30894975,103.88839554071107,378000.0
2,0,2025.0,3.0,2.0,1098,1.3116278,103.79388546155636,2709000.0
2,0,1986.0,3.0,4.0,1788,1.3069911,103.92461093736358,2415000.0
2,2,2022.0,2.0,2.0,721,1.3165593,103.8298930092109,2214400.0
2,2,2022.0,2.0,1.0,700,1.3443339,103.8786904,1592800.0
2,2,2024.0,1.0,1.0,474,1.3307095,103.8683907,1210600.0
2,0,2010.0,4.0,5.0,3735,1.2426201,103.83682090290966,5775000.0
2,0,2016.0,5.0,5.0,6598,1.2411094,103.83616118799549,13962900.0
2,0,2018.0,4.0,6.0,8073,1.2761249,103.8532534,22887000.0
2,1,2024.0,2.0,1.0,700,1.3306509,103.7670572,1473200.0
2,0,2023.0,1.0,1.0,517,1.3124025,103.84117158557598,1449000.0
2,2,2022.0,4.0,4.0,1572,1.31466445,103.83108413127206,4866800.0
2,0,2023.0,2.0,1.0,635,1.30010805,103.84667445597408,1784000.0
0,0,1992.0,1.0,2.0,527,1.3879771500000002,103.89086250392197,336000.0
2,0,2024.0,4.0,3.0,1410,1.3691925,103.869834,2299500.0
2,0,2023.0,2.0,1.0,614,1.3124025,103.84117158557598,1781800.0
0,0,1992.0,3.0,2.0,1506,1.3784956,103.7667077,879900.0
0,0,1992.0,3.0,2.0,1000,1.3949801,103.9107893,682500.0
2,0,2026.0,5.0,4.0,1582,1.3113226999999998,103.85247580094573,3189900.0
2,2,2011.0,3.0,3.0,1754,1.29905165,103.83206970977436,4641000.0
1,2,2005.0,6.0,7.0,5437,1.3544038,103.8653864,7035000.0
2,0,2026.0,2.0,2.0,807,1.2739587,103.84363531310518,1903600.0
2,2,2025.0,3.0,3.0,1066,1.309875,103.9119259,2866500.0
2,0,2026.0,4.0,3.0,1959,1.2915415,103.84517442690934,5703600.0
2,2,2026.0,2.0,2.0,969,1.2887652,103.8488122,2380200.0
2,2,2026.0,4.0,3.0,1281,1.3154751,103.8411131,3570000.0
2,2,2014.0,2.0,1.0,560,1.32941615,103.9148864008868,839000.0
2,2,2023.0,2.0,2.0,667,1.3159611,103.836848,2058000.0
2,0,2024.0,2.0,2.0,721,1.3707342,103.759633,1141300.0
2,0,2025.0,4.0,3.0,2508,1.26522915,103.81751884226044,5591200.0
1,2,2010.0,5.0,5.0,7000,1.3324923,103.8000035,12537000.0
2,0,2026.0,5.0,5.0,1722,1.3113226999999998,103.85247580094573,3097500.0
2,2,2022.0,2.0,2.0,732,1.31000285,103.83069647452832,2358300.0
2,1,1977.0,5.0,6.0,7535,1.3862854,103.9376076,9030000.0
2,0,2026.0,3.0,3.0,1044,1.3404645,103.88373309629344,1942500.0
0,0,1992.0,3.0,2.0,1001,1.3984599000000002,103.89773725348836,598500.0
1,0,2017.0,3.0,2.0,1033,1.39704825,103.89393329199906,1365000.0
2,0,2024.0,4.0,4.0,1249,1.3634695,103.7637296284356,2091600.0
2,0,2023.0,1.0,1.0,431,1.28301625,103.83988698554164,1287300.0
2,2,2017.0,3.0,2.0,2260,1.30348325,103.82468956573264,7665000.0
1,0,2019.0,5.0,6.0,4252,1.3795542,103.8641187,3780000.0
2,2,2023.0,1.0,1.0,474,1.3123637,103.80327091227252,1438500.0
2,0,2026.0,4.0,3.0,1400,1.369097,103.833145230925,3255000.0
2,2,2022.0,4.0,4.0,1841,1.3443339,103.8786904,3722200.0
1,0,2000.0,3.0,3.0,1432,1.39522095,103.75104779526752,1394400.0
2,2,2021.0,3.0,2.0,990,1.330403,103.7949393,2908700.0
0,0,1988.0,2.0,2.0,731,1.44441495,103.83212322484832,514500.0
0,0,1988.0,3.0,2.0,1119,1.4187248,103.8339516,590100.0
0,0,1998.0,1.0,1.0,506,1.3438075,103.71102615204912,249900.0
2,2,2023.0,3.0,3.0,1163,1.3159611,103.836848,3386200.0
2,2,2018.0,1.0,1.0,614,1.27680465,103.7916432958099,1566100.0
0,0,2004.0,3.0,2.0,1097,1.43231555,103.78520732130644,546000.0
2,2,1996.0,3.0,2.0,1195,1.2814692,103.78759693858603,1890000.0
2,2,2014.0,2.0,2.0,1130,1.317603,103.9484151,1680000.0
1,2,2013.0,5.0,6.0,4850,1.3307918,103.7577266,6037500.0
1,0,2022.0,6.0,6.0,4865,1.36703,103.88996647282468,4305000.0
2,2,2022.0,2.0,1.0,678,1.31466445,103.83108413127206,2100000.0
2,0,2023.0,2.0,2.0,689,1.3124025,103.84117158557598,1995000.0
0,0,1988.0,3.0,2.0,990,1.41791385,103.84434038759042,556500.0
0,0,1988.0,3.0,2.0,904,1.42476395,103.8339161681552,472500.0
0,0,1992.0,4.0,3.0,1496,1.38021145,103.7373900388055,1029000.0
0,0,1992.0,4.0,2.0,1270,1.3653442999999998,103.75258401236262,681400.0
2,2,2016.0,1.0,1.0,474,1.3157213,103.84160862206242,1239000.0
0,0,1980.0,3.0,2.0,1270,1.37394025,103.85866714630616,661500.0
2,0,2024.0,2.0,2.0,947,1.29773195,103.8559134735316,2509500.0
2,0,2016.0,5.0,5.0,6598,1.2411094,103.83616118799549,14797900.0
0,0,2000.0,2.0,2.0,721,1.31996045,103.94281609841188,396900.0
2,0,2013.0,1.0,1.0,818,1.30041555,103.86167907105472,1680000.0
2,2,1999.0,3.0,3.0,1184,1.3299262,103.79580020345723,2751000.0
2,2,2023.0,3.0,2.0,840,1.3120762,103.8040548,2373000.0
2,0,2025.0,1.0,1.0,484,1.3116278,103.79388546155636,1480000.0
1,0,2017.0,5.0,4.0,1679,1.43200585,103.80079993797892,2202900.0
2,2,2026.0,3.0,3.0,1173,1.3159484,103.8575892,2132600.0
2,2,2024.0,5.0,4.0,2045,1.3005809,103.89939364290174,5336100.0
2,2,2025.0,4.0,3.0,1389,1.2937442,103.8466319,3570000.0
2,0,2010.0,5.0,6.0,8892,1.2481118,103.8406065,22050000.0
1,0,2017.0,3.0,2.0,1076,1.4011046500000002,103.9164636157126,1467900.0
0,0,1992.0,3.0,2.0,1184,1.3870525,103.7722878,524000.0
2,2,2023.0,3.0,2.0,807,1.2937092,103.8226002,2446500.0
2,0,2023.0,1.0,1.0,474,1.304855,103.77377633404797,1154000.0
2,0,2026.0,5.0,5.0,4306,1.2739587,103.84363531310518,16671600.0
2,0,2023.0,4.0,4.0,3393,1.3027702,103.8694351,7131600.0
2,2,2013.0,5.0,3.0,3000,1.3628569,103.97217741699596,10500000.0
2,0,2024.0,4.0,3.0,1808,1.29841635,103.85717773862802,4748400.0
2,2,2022.0,4.0,5.0,1572,1.31466445,103.83108413127206,5010600.0
2,0,2018.0,2.0,2.0,850,1.3745655499999998,103.90339457083743,1102500.0
2,2,2012.0,3.0,4.0,2758,1.3113331499999998,103.83601300788084,8400000.0
1,2,2007.0,6.0,7.0,5369,1.4405369,103.82607667170107,5124000.0
2,0,2025.0,2.0,2.0,764,1.28617715,103.83955002171584,1824900.0
1,0,2003.0,3.0,2.0,1195,1.42421215,103.8490719716055,1037400.0
1,2,1998.0,4.0,3.0,2700,1.38742125,103.8389107134927,5460000.0
0,0,1981.0,3.0,2.0,699,1.34092215,103.84427918528912,375900.0
0,0,1988.0,3.0,2.0,969,1.45623235,103.81746765083015,514500.0
2,2,2017.0,2.0,2.0,797,1.345808,103.8828672451838,1575000.0
1,2,2007.0,6.0,5.0,3300,1.46136225,103.83614823161346,4410000.0
0,0,1992.0,4.0,2.0,1267,1.36484325,103.75259874233971,638400.0
2,2,2025.0,2.0,2.0,700,1.310429,103.80282102340084,1902600.0
2,0,2023.0,3.0,3.0,1000,1.30010805,103.84667445597408,2853900.0
0,0,1985.0,4.0,2.0,1313,1.3741917,103.95731785038264,617400.0
1,2,2025.0,6.0,7.0,6337,1.30062,103.892783,9875200.0
2,0,2023.0,2.0,2.0,667,1.36679605,103.8865753660334,1354500.0
0,0,1980.0,3.0,2.0,1001,1.36833335,103.85853452668768,819000.0
0,0,2004.0,3.0,2.0,990,1.4371155,103.79419450464344,575400.0
1,2,2008.0,5.0,3.0,3300,1.3250772,103.7964409,7875000.0
2,0,2014.0,1.0,1.0,752,1.27468965,103.84436612952828,1995000.0
2,2,2024.0,3.0,2.0,120,1.2963944,103.89101386970906,3011400.0
2,0,2016.0,4.0,3.0,1152,1.3697467,103.94481603491124,1572900.0
1,2,2008.0,5.0,5.0,5000,1.3560099,103.8879805,7233300.0
1,0,2024.0,5.0,5.0,2067,1.2810069,103.79025729826698,3864000.0
0,0,1985.0,2.0,2.0,721,1.3556205,103.95464435244556,417900.0
0,0,2017.0,3.0,2.0,1001,1.3095995,103.78404524621212,934500.0
1,0,2002.0,4.0,4.0,2691,1.3831843,103.8590004,2413800.0
2,0,2023.0,4.0,4.0,2002,1.3027702,103.8694351,5597600.0
2,2,2013.0,6.0,5.0,7670,1.3307918,103.7577266,9376500.0
0,0,1988.0,4.0,4.0,1464,1.4330258,103.8321353,1038300.0
1,2,2011.0,4.0,4.0,3175,1.3310043,103.8073633,4397500.0
0,0,2010.0,3.0,2.0,1001,1.3910933,103.88015544247313,651000.0
2,2,2022.0,2.0,1.0,678,1.31466445,103.83108413127206,2210200.0
2,2,2021.0,4.0,4.0,1291,1.3455515,103.8815143,2717400.0
2,2,2025.0,3.0,3.0,1055,1.310429,103.80282102340084,2955600.0
2,2,2024.0,3.0,3.0,1087,1.3393381,103.7638932,2313200.0
0,0,1980.0,2.0,2.0,721,1.37934235,103.83673565324888,388500.0
2,0,2023.0,3.0,2.0,861,1.3666904,103.8755199,1599200.0
0,0,1980.0,3.0,2.0,1055,1.3694176,103.8604291,556500.0
2,0,2000.0,3.0,3.0,1249,1.4452356000000002,103.80657684144126,1039500.0
1,2,1989.0,4.0,4.0,3832,1.3162275,103.9250224,3360000.0
2,2,1985.0,7.0,5.0,20000,1.3392706,103.8321599,41893200.0
1,2,2009.0,5.0,6.0,5710,1.3984410500000002,103.82216494435492,6195000.0
2,2,2025.0,3.0,2.0,1227,1.31730585,103.83260746060152,3620400.0
2,2,2013.0,1.0,1.0,344,1.32536735,103.8524537886167,656200.0
1,0,2022.0,6.0,6.0,4865,1.36703,103.88996647282468,4229400.0
1,2,2011.0,6.0,3.0,3100,1.3310043,103.8073633,8274000.0
0,0,2017.0,3.0,2.0,1001,1.3095995,103.78404524621212,997500.0
2,0,2026.0,3.0,3.0,1066,1.3404645,103.88373309629344,1939400.0
0,0,1998.0,3.0,2.0,1120,1.3270611,103.7206635,493500.0
2,0,2024.0,2.0,2.0,721,1.3711071,103.90006004104973,1155000.0
2,2,2020.0,2.0,1.0,506,1.3273381,103.8515334,1155000.0
2,2,2025.0,2.0,2.0,797,1.31730585,103.83260746060152,2320500.0
0,0,2017.0,2.0,2.0,731,1.3098004,103.78482146375228,659400.0
1,2,1970.0,6.0,6.0,8000,1.30640765,103.93278955123664,6279000.0
2,0,2021.0,2.0,1.0,635,1.35110615,103.87682598525656,1260000.0
0,0,1988.0,3.0,2.0,1141,1.42874645,103.84086783708608,554400.0
2,1,1977.0,4.0,4.0,5990,1.3862854,103.9376076,6510000.0
2,2,2025.0,4.0,2.0,1130,1.3086965,103.8981317,2252200.0
0,0,1992.0,3.0,2.0,968,1.40669035,103.91140464087464,661500.0
1,2,2014.0,5.0,5.0,3652,1.2761428,103.835368,7014000.0
2,0,2026.0,4.0,4.0,1410,1.3113226999999998,103.85247580094573,3011400.0
2,0,2013.0,3.0,3.0,2939,1.24114335,103.83961897005884,6539800.0
0,0,1981.0,2.0,2.0,635,1.3219458,103.8710313,367500.0
0,0,1978.0,3.0,2.0,1302,1.3197704,103.7678296062616,702400.0
2,2,2003.0,3.0,3.0,2077,1.3478485999999998,103.96239327187958,2572500.0
1,0,2015.0,4.0,4.0,4500,1.3236144,103.9467758,7980000.0
2,0,2020.0,2.0,1.0,624,1.29453905,103.80681011274731,1365000.0
2,2,2025.0,2.0,2.0,893,1.3101838,103.8359137,3339000.0
2,2,2024.0,2.0,2.0,947,1.3393381,103.7638932,1898400.0
0,0,1992.0,3.0,2.0,1044,1.3949801,103.9107893,651000.0
2,2,2005.0,7.0,7.0,6000,1.3188531,103.7971853,39900000.0
0,0,1988.0,3.0,2.0,990,1.4163557999999998,103.84144701339864,681300.0
1,0,2027.0,3.0,2.0,883,1.4349279,103.8452818,1081500.0
2,0,2026.0,1.0,1.0,441,1.29142015,103.84426811480154,1522500.0
0,0,1981.0,2.0,1.0,893,1.32691215,103.85649051769732,974400.0
2,2,2022.0,4.0,5.0,1572,1.31466445,103.83108413127206,5010600.0
0,0,1992.0,3.0,2.0,969,1.3856464000000002,103.76027434007436,551200.0
0,0,1985.0,4.0,3.0,1570,1.37198995,103.9580894872136,924000.0
0,0,2006.0,3.0,2.0,968,1.27683705,103.80850945299623,787500.0
1,2,1980.0,4.0,4.0,2200,1.3196642,103.92376598402689,4725000.0
2,0,2024.0,2.0,1.0,592,1.29773195,103.8559134735316,1877400.0
0,0,1985.0,4.0,2.0,1302,1.36682435,103.95028824260945,714000.0
0,0,1992.0,3.0,2.0,968,1.39786715,103.9002485581332,498800.0
2,0,2013.0,3.0,3.0,1625,1.2802667,103.85227306856048,3580500.0
0,0,1992.0,3.0,2.0,1539,1.3840211,103.7463549865398,775800.0
2,2,2023.0,3.0,3.0,1130,1.3087662,103.8090654,3322200.0
2,0,2002.0,4.0,3.0,1690,1.34246685,103.95481391855004,1995000.0
0,0,1998.0,3.0,2.0,1356,1.3447547000000002,103.69616864332326,629000.0
0,0,1980.0,3.0,2.0,990,1.36538085,103.85684488693308,524000.0
2,0,2026.0,4.0,4.0,1755,1.2915415,103.84517442690934,5565000.0
1,2,1997.0,5.0,5.0,5700,1.31168995,103.7967188272167,8505000.0
2,2,2014.0,3.0,3.0,2000,1.3014187,103.84864400990352,3675000.0
2,2,2024.0,5.0,4.0,2045,1.3005809,103.89939364290174,5273100.0
2,2,2025.0,3.0,2.0,936,1.310429,103.80282102340084,2467500.0
1,0,2024.0,3.0,3.0,1001,1.38880665,103.8696866241516,1180200.0
0,0,1988.0,2.0,2.0,721,1.43145895,103.84439006403808,462000.0
2,2,2022.0,3.0,4.0,1798,1.3095826,103.800775,5964000.0
2,2,2025.0,3.0,2.0,1281,1.31730585,103.83260746060152,3600400.0
2,0,2022.0,1.0,1.0,506,1.3271094,103.7964042,1291500.0
2,0,2023.0,4.0,4.0,1496,1.304855,103.77377633404797,3361000.0
0,0,1992.0,3.0,2.0,1206,1.4081525,103.8988746,798000.0
2,0,2024.0,3.0,2.0,1216,1.29988105,103.88811428633838,2625000.0
2,0,2026.0,4.0,4.0,1959,1.2915415,103.84517442690934,5821200.0
1,0,2000.0,10.0,7.0,9000,1.3604713,103.9745742,6825000.0
2,2,2014.0,3.0,2.0,1650,1.3171727,103.922284,8190000.0
2,0,2019.0,2.0,2.0,560,1.3023067,103.86233961755724,1344000.0
0,0,1981.0,2.0,2.0,893,1.32691215,103.85649051769732,974400.0
2,0,2010.0,6.0,7.0,11500,1.2481118,103.8406065,22890000.0
2,2,2021.0,2.0,2.0,710,1.3455515,103.8815143,1675100.0
2,2,2025.0,2.0,2.0,807,1.29410615,103.83673469533848,2828700.0
2,0,2022.0,1.0,1.0,484,1.3306742,103.7976777,1291500.0
0,0,1981.0,3.0,2.0,1000,1.3159003,103.86077824070716,908200.0
2,1,1977.0,5.0,5.0,7534,1.3862854,103.9376076,9030000.0
0,0,2004.0,3.0,2.0,1216,1.4407533,103.8066711,819000.0
0,0,1992.0,3.0,2.0,990,1.3270894,103.8682183,761200.0
0,0,1980.0,2.0,1.0,720,1.38908,103.98745,378000.0
2,2,2025.0,3.0,2.0,936,1.310429,103.80282102340084,2520300.0
2,0,2026.0,5.0,6.0,2788,1.2915415,103.84517442690934,8742300.0
0,0,1988.0,3.0,2.0,1160,1.4292403,103.849496,525000.0
2,2,2025.0,2.0,1.0,614,1.3136277,103.8831086,1298800.0
1,2,2028.0,5.0,5.0,3294,1.3784672,103.8650612,4074000.0
1,2,1998.0,5.0,6.0,5661,1.3233131,103.84296299566329,8702400.0
0,0,1985.0,2.0,2.0,797,1.3522606,103.94985521800552,491400.0
2,0,2022.0,2.0,1.0,646,1.33740345,103.8645277169664,1291500.0
2,2,2014.0,6.0,8.0,7015,1.3171727,103.922284,8998500.0
0,0,2011.0,3.0,1.0,893,1.2772615,103.8428559385813,798000.0
0,0,1988.0,3.0,2.0,1001,1.4479183,103.8313757728877,651000.0
1,0,2023.0,2.0,2.0,850,1.4100292,103.8982902404396,1050000.0
2,2,2025.0,2.0,2.0,753,1.31730585,103.83260746060152,2466400.0
2,2,2024.0,3.0,2.0,1109,1.2963944,103.89101386970906,3021900.0
2,0,2005.0,2.0,3.0,990,1.3132863,103.85787603322068,1458300.0
1,2,2005.0,5.0,5.0,4500,1.36426585,103.86511384825477,3024000.0
0,0,2017.0,2.0,2.0,635,1.30698865,103.79708738003292,441000.0
0,0,1988.0,3.0,2.0,1118,1.3352919,103.7709543099376,840000.0
2,0,2008.0,3.0,3.0,1141,1.4321746,103.7978000942503,1152900.0
2,2,2025.0,2.0,2.0,807,1.29410615,103.83673469533848,2184000.0
0,0,2004.0,6.0,2.0,1518,1.3078058,103.85653170338765,1155000.0
1,2,2022.0,4.0,4.0,2370,1.3572912,103.7615246,4935000.0
2,2,2025.0,2.0,1.0,603,1.310429,103.80282102340084,1782500.0
2,0,2023.0,3.0,2.0,1141,1.3027702,103.8694351,3339000.0
2,0,2024.0,1.0,1.0,527,1.29773195,103.8559134735316,1627500.0
2,2,2026.0,1.0,1.0,592,1.3159484,103.8575892,1272600.0
2,2,2022.0,4.0,4.0,1744,1.3443339,103.8786904,3415600.0
2,0,2023.0,1.0,1.0,560,1.3027702,103.8694351,1719900.0
1,0,1997.0,6.0,5.0,2500,1.3524815,103.6990818559336,2625000.0
1,2,2013.0,5.0,5.0,4850,1.3307918,103.7577266,6037500.0
1,2,1970.0,4.0,2.0,2800,1.3506252,103.8354008,5775000.0
1,1,1977.0,4.0,5.0,5990,1.3804543,103.9458545,6510000.0
2,2,2023.0,3.0,3.0,1292,1.3058321,103.8382586,3783200.0
2,0,2024.0,3.0,3.0,1098,1.375344,103.7587454,1649800.0
2,0,2019.0,2.0,2.0,807,1.3023067,103.86233961755724,1806000.0
0,0,1981.0,3.0,2.0,1130,1.32762525,103.8598685558642,803200.0
2,0,2015.0,3.0,4.0,2260,1.2931673,103.8527436,6720000.0
0,0,1981.0,2.0,2.0,603,1.3260908,103.85826130493584,367500.0
2,1,1998.0,3.0,3.0,1345,1.2944632,103.84035048155911,3129000.0
1,2,1989.0,4.0,4.0,3111,1.2947585,103.8210588,6825000.0
2,2,2015.0,4.0,3.0,829,1.3152494,103.9055823,1627500.0
1,2,2011.0,5.0,4.0,4320,1.2788952,103.84147365808892,8400000.0
2,2,2024.0,5.0,4.0,1302,1.3005809,103.89939364290174,3150000.0
0,0,1992.0,3.0,2.0,1187,1.35666975,103.73891835503096,840000.0
0,0,1981.0,2.0,1.0,732,1.3380472,103.8512063,449400.0
